#ID  X     Y     y      b-y       m1      err y   b-y       m1
489 983.65 33.23 19.7549 0.497407 73.6001 0.044 0.0601415 99.99
490 992.02 33.44 20.863 0.766498 71.9455 0.121 0.164879 99.9903
403 391.91 33.49 15.5824 0.54174 0.0285772 0.009 0.0127279 0.0234307
478 255.72 33.55 17.0646 0.430392 -0.121564 0.047 0.0671789 0.114843
487 963.37 33.89 20.9124 0.953109 71.5155 0.098 0.188481 99.9906
563 847.97 38.11 19.9419 0.525244 0.682368 0.052 0.0749667 0.30826
493 365.73 34.56 18.1637 0.431423 -0.0698265 0.025 0.0375366 0.0748999
569 240.01 38.68 18.6249 0.43864 -0.0538688 0.028 0.039598 0.0776917
514 471.19 35.06 18.5867 0.401524 0.184752 0.022 0.04219 0.090934
534 910.73 35.44 19.7268 0.554112 0.245354 0.050 0.0679412 0.193734
536 83.46 36.88 18.9402 0.505655 -0.0821402 0.038 0.0478017 0.0930161
608 190.71 41.47 19.4603 0.507717 73.8731 0.048 0.0760592 99.9901
538 205.48 37.28 16.1465 0.514934 -0.0145886 0.012 0.0156205 0.0267021
644 438.45 42.78 17.1423 0.44895 -0.13412 0.027 0.0396232 0.0683301
477 136.39 38.32 17.8558 0.375749 -0.113501 0.044 0.0608276 0.101079
566 958.75 38.39 20.424 0.9129 72.0848 0.086 0.1436 99.9903
576 751.77 38.77 19.0567 0.520089 -0.217838 0.040 0.05 0.102611
575 684.32 39.01 19.1813 0.47988 0.0112356 0.036 0.0438292 0.0993982
574 609.08 39.06 17.5151 0.383997 -0.0063759 0.039 0.0468722 0.0738241
684 610.64 44.70 16.2817 0.52112 -0.00247839 0.009 0.0120416 0.0237065
586 160.49 39.74 19.0104 0.481942 -0.136711 0.027 0.0388973 0.0906697
602 668.44 39.85 19.3723 0.597414 0.266273 0.042 0.0757166 0.18655
603 804.66 39.88 19.6073 0.566484 -0.129506 0.046 0.0636553 0.157302
630 360.07 42.13 20.1265 0.631437 72.956 0.087 0.122332 99.9902
669 760.03 44.38 19.0986 0.489159 0.195518 0.060 0.0800562 0.149683
621 864.63 41.07 20.4578 0.699483 72.4866 0.089 0.130908 99.9902
623 984.94 41.55 20.1727 0.343788 0.306965 0.064 0.085703 0.199732
637 900.00 41.96 20.0492 0.506686 0.223013 0.053 0.0735527 0.21526
625 178.92 42.15 18.7589 0.43864 0.0269449 0.042 0.0534135 0.0962081
635 707.62 42.28 19.9158 0.554112 73.3239 0.067 0.0879659 99.9901
726 535.93 48.08 17.2722 0.38709 -0.0315535 0.014 0.019105 0.0368239
650 651.55 42.97 17.9061 0.412865 -0.0852055 0.029 0.0410122 0.0746592
648 625.31 43.09 19.1535 0.6036 0.191583 0.051 0.0714213 0.153708
662 495.54 43.40 20.0999 0.763405 72.7131 0.070 0.108577 99.9902
647 556.14 43.51 18.9179 0.436578 0.0801096 0.028 0.0375366 0.0881646
671 871.73 43.64 18.9996 0.399462 -0.0364845 0.032 0.04 0.0839583
657 91.18 43.73 17.7172 0.388121 -0.181287 0.018 0.0269072 0.0482079
665 564.97 43.96 17.2518 0.405648 -0.0861978 0.013 0.0183848 0.0347275
672 914.78 44.18 20.1906 0.430392 0.713511 0.075 0.0948103 0.353137
661 424.81 44.52 18.4145 0.395338 0.0256863 0.022 0.0333017 0.0665432
712 421.15 47.41 19.5163 0.507717 0.198925 0.041 0.0616198 0.17655
681 522.26 44.80 20.3825 0.486066 72.9971 0.069 0.113406 99.9902
699 576.20 46.60 18.8988 0.493283 0.491262 0.029 0.0410122 0.12341
711 400.85 47.23 19.1529 0.615972 73.9588 0.080 0.108977 99.9901
724 283.93 48.45 18.7397 0.551019 -0.084455 0.045 0.058258 0.109499
697 433.55 46.51 18.3307 0.52112 0.15017 0.038 0.0620081 0.129707
693 344.08 46.61 18.9961 0.444826 0.290476 0.069 0.0941116 0.198419
779 738.37 46.69 17.9417 0.401524 -0.170429 0.030 0.0438634 0.0780064
707 157.76 46.74 19.5693 0.597414 -0.526899 0.053 0.068884 0.145472
704 59.94 46.91 18.5769 0.466477 74.8386 0.029 0.0470106 99.99
716 754.27 47.26 18.5897 0.433485 -0.125984 0.035 0.0516624 0.0959687
753 749.92 49.38 19.2033 0.478849 0.0862064 0.043 0.0567274 0.127867
709 260.38 47.27 17.8579 0.408741 -0.128531 0.021 0.0296985 0.0557225
708 247.95 47.46 17.6018 0.34585 -0.0573525 0.039 0.0634114 0.112004
777 693.48 50.56 18.3495 0.3974 0.017548 0.040 0.0544885 0.0935788
698 478.86 48.54 18.1427 0.460291 -0.199549 0.043 0.0667083 0.124052
733 32.07 48.75 18.0938 0.434516 -0.133112 0.032 0.049679 0.0903825
736 219.67 48.98 18.3116 0.487097 75.0612 0.040 0.058 99.99
748 352.63 49.57 18.7348 0.522151 -0.176222 0.029 0.0470106 0.10142
749 498.04 49.74 18.6468 0.375749 0.181819 0.022 0.0297321 0.0769935
757 854.91 49.91 20.4326 0.577825 0.511437 0.083 0.130729 0.400736
761 1005.41 49.96 19.2958 0.435547 0.2768 0.048 0.0618466 0.146233
747 335.37 50.23 18.5422 0.623189 -0.295024 0.075 0.0973088 0.156093
773 443.81 50.56 18.8335 0.513903 -0.0902705 0.040 0.0494065 0.0945145
774 515.96 50.67 19.6656 0.604631 0.221371 0.060 0.0744043 0.18153
783 962.16 51.32 18.1906 0.429361 -0.153347 0.025 0.0367967 0.0740068
872 293.81 57.00 19.6182 0.475756 0.422861 0.060 0.0793977 0.215539
789 358.26 52.38 19.105 0.560298 -0.220434 0.056 0.074411 0.132291
791 651.76 52.48 18.0303 0.421113 -0.0993221 0.022 0.0290689 0.0543323
922 612.07 60.00 19.2142 0.359253 0.221983 0.045 0.0680147 0.129557
961 616.20 61.82 19.6222 0.505655 73.7157 0.062 0.0809197 99.9901
806 555.96 53.02 17.9488 0.463384 -0.137124 0.023 0.0318277 0.0650308
836 550.35 55.00 19.2025 0.455136 0.094491 0.059 0.0760592 0.158171
804 483.57 53.52 18.7 0.528337 -0.604097 0.042 0.0553173 0.11905
893 541.50 57.93 19.4589 0.525244 0.344148 0.040 0.062482 0.166481
813 177.37 53.69 17.5435 0.3974 -0.113151 0.022 0.0297321 0.0520481
911 828.57 59.58 19.738 0.529368 0.423391 0.056 0.0718401 0.189433
835 533.97 54.74 20.1234 0.482973 73.2619 0.064 0.0771038 99.9901
834 503.29 54.84 18.1898 0.405648 -0.103159 0.026 0.0328024 0.0662722
838 723.54 54.85 20.0859 0.526275 73.211 0.059 0.0820366 99.9901
843 873.74 55.19 19.3329 0.555143 0.124489 0.049 0.0721803 0.176992
826 125.12 55.49 16.9964 0.480911 -0.0268203 0.016 0.02 0.0375233
962 644.61 61.97 18.7079 0.43864 -0.039901 0.037 0.0537587 0.106874
882 687.53 56.58 18.7801 0.56236 0.23024 0.042 0.067624 0.138145
854 462.70 56.58 18.6331 0.501531 -0.172358 0.039 0.0580517 0.108287
918 462.46 60.06 18.7507 0.431423 -0.0129576 0.036 0.060803 0.124595
874 344.98 56.62 18.4155 0.514934 -0.3568 0.037 0.0446542 0.0713723
939 397.36 61.46 18.9377 0.520089 0.140336 0.037 0.0458039 0.0973088
959 469.65 61.61 18.7705 0.396369 -0.0552058 0.032 0.0489183 0.099905
867 99.74 57.17 18.8221 0.442764 74.6424 0.043 0.0608112 99.99
888 105.05 57.80 18.8331 0.383997 0.297923 0.047 0.0746525 0.152427
878 452.46 57.31 18.4363 0.451012 -0.0845218 0.027 0.0381838 0.0692892
898 707.06 57.67 18.6785 0.486066 -0.0893943 0.027 0.045 0.0922713
866 84.07 61.06 15.1666 0.516996 0.10884 0.011 0.0142127 0.0233452
948 921.17 60.49 20.6769 0.762374 -0.18467 0.161 0.214674 0.468479
964 820.51 60.55 21.2097 0.934551 71.2566 0.151 0.220731 99.9906
899 714.48 61.28 19.3872 0.506686 0.151178 0.054 0.0742765 0.172348
965 954.47 62.14 18.1139 0.319044 0.0604179 0.015 0.0291548 0.0622977
958 444.87 62.33 18.8906 0.489159 -0.0608909 0.050 0.0743303 0.136268
945 791.94 62.42 17.3957 0.403586 -0.133801 0.026 0.0347131 0.0576281
914 163.85 62.54 17.8273 0.420082 -0.174006 0.031 0.0404599 0.0684763
1015 161.32 65.93 19.0504 0.481942 0.0827833 0.032 0.050448 0.111521
970 334.59 62.58 18.1303 0.477818 -0.0832593 0.028 0.0410366 0.0758485
978 768.23 62.69 19.9216 0.516996 0.470007 0.094 0.116606 0.329448
1165 685.74 74.92 19.3262 0.446888 74.131 0.046 0.0590339 99.99
987 901.85 63.93 20.6734 0.480911 72.7175 0.092 0.148054 99.9903
981 149.52 64.09 18.4429 0.436578 -0.118433 0.023 0.0339706 0.0652227
913 140.62 64.81 17.3281 0.413896 -0.123261 0.019 0.0298329 0.0529245
1005 847.49 64.38 20.7427 0.579887 -0.0635251 0.105 0.138946 0.354887
1029 129.96 64.60 17.9933 0.507717 -0.333847 0.058 0.0722011 0.1098
1001 521.37 64.76 17.8689 0.468539 -0.15979 0.037 0.0516236 0.0863308
1022 517.34 65.55 17.7942 0.416989 -0.0837834 0.031 0.0431393 0.0727324
1000 501.34 64.84 17.1634 0.454105 0.0267907 0.014 0.0236008 0.0451664
1051 505.25 67.97 18.5225 0.425237 74.977 0.029 0.0410122 99.99
1078 742.53 68.60 17.9421 0.413896 -0.146209 0.020 0.031241 0.0681175
1044 307.55 65.02 17.6721 0.414927 -0.178278 0.025 0.0346554 0.0609344
1013 117.99 65.67 18.1735 0.396369 -0.257739 0.021 0.029 0.0577668
1021 414.86 65.77 18.0523 0.391214 -0.109687 0.018 0.0269072 0.056745
1085 411.67 70.18 16.9446 0.488128 -0.062743 0.048 0.0693109 0.116932
1020 387.26 65.77 17.2287 0.432454 -0.0889261 0.022 0.0325576 0.0575934
1012 105.59 65.89 18.2956 0.400493 75.2538 0.030 0.0468615 99.99
1313 101.75 84.64 17.6379 0.408741 -0.157464 0.018 0.0247588 0.0464327
1024 588.55 66.33 18.3066 0.398431 -0.0962682 0.030 0.0396989 0.076243
1032 245.26 67.27 17.3099 0.378842 -0.0648484 0.018 0.0254558 0.0453982
1034 369.04 66.58 17.2539 0.40771 -0.143353 0.017 0.0208087 0.0344819
1027 31.70 66.74 17.9587 0.431423 -0.164608 0.031 0.0467547 0.0805357
1039 807.33 66.76 18.5372 0.475756 -0.193717 0.031 0.0411096 0.0864696
1079 803.26 68.68 18.5106 0.429361 -0.0396089 0.025 0.0353553 0.0743371
1138 805.84 72.63 20.2193 0.657212 72.8107 0.076 0.103325 99.9901
1121 699.33 72.30 19.9346 0.605662 0.64525 0.092 0.154402 0.477883
1045 329.16 67.57 18.0939 0.40771 -0.0565534 0.037 0.0552268 0.098051
1055 630.35 68.14 19.0162 0.415958 74.5034 0.072 0.10469 99.9901
1104 627.22 72.36 17.7457 0.373687 -0.0844106 0.093 0.122025 0.191411
1036 620.29 71.57 19.2269 0.43864 -0.0339148 0.049 0.0638905 0.112805
1197 617.61 77.10 19.9446 0.575763 0.671355 0.084 0.120934 0.356836
1062 865.18 68.18 20.2969 0.585042 0.740902 0.097 0.128973 0.567801
1060 831.03 68.22 19.3626 0.547926 0.145446 0.097 0.140759 0.242062
1052 547.70 68.28 18.8585 0.455136 -0.0142583 0.040 0.0518556 0.095352
1058 711.57 68.41 18.7238 0.435547 -0.0175216 0.034 0.0428019 0.0877724
1069 345.20 68.73 18.4152 0.389152 -0.0985561 0.024 0.0353836 0.117852
1065 1.07 69.21 16.8322 0.270587 0.0271858 0.192 0.253158 0.402676
1088 602.81 70.01 18.6246 0.489159 -0.101797 0.045 0.069527 0.126353
1132 318.51 72.87 18.3696 0.399462 -0.0155328 0.024 0.0332415 0.0661287
1098 311.89 70.92 18.187 0.352036 0.0349634 0.018 0.03 0.0579396
1106 875.84 71.02 19.087 0.470601 0.0394632 0.030 0.0484149 0.1002
1101 381.04 71.04 18.3277 0.403586 -0.079925 0.043 0.0587282 0.100921
1102 514.33 71.10 19.0309 0.526275 -0.0530799 0.052 0.0700928 0.126606
1124 899.86 71.27 20.5649 0.43864 72.9119 0.085 0.112699 99.9901
1111 124.60 72.37 17.6893 0.451012 -0.19826 0.045 0.0570088 0.0919021
1128 112.26 73.02 17.6033 0.449981 -0.135261 0.031 0.0368917 0.0551815
1219 259.68 78.90 18.245 0.498438 -0.277684 0.037 0.0516236 0.0941116
1153 543.42 74.13 17.7116 0.398431 -0.00946828 0.037 0.0509313 0.0833367
1154 635.31 74.60 18.632 0.441733 -0.118151 0.078 0.111732 0.203679
1151 521.17 74.60 18.8274 0.540709 -0.119937 0.046 0.0643506 0.112765
1169 995.90 74.61 21.6319 0.584011 71.5508 0.226 0.309188 99.9911
1166 771.82 74.74 19.35 0.46957 0.0655468 0.052 0.0764199 0.149345
1184 931.71 75.97 21.0042 0.684018 71.9729 0.092 0.150416 99.9903
1185 948.16 76.42 20.8894 0.866505 71.7151 0.154 0.228642 99.9907
1176 561.84 76.58 20.766 0.795366 71.9834 0.098 0.151093 99.9903
1191 331.67 76.75 19.557 0.439671 0.161491 0.051 0.0700357 0.168695
1186 30.69 76.91 18.1384 0.393276 -0.0968741 0.032 0.0452548 0.0856096
1258 32.85 80.79 18.9514 0.658243 74.0736 0.059 0.0786448 99.9901
1233 23.91 83.34 17.9745 0.455136 -0.246722 0.022 0.038833 0.0796492
1202 68.03 78.01 17.7641 -0.0562403 0.75241 0.021 0.0721249 0.141989
1282 274.27 82.50 18.8883 0.568546 0.169518 0.074 0.101863 0.177868
1232 866.31 78.79 21.1721 0.885063 71.3952 0.141 0.215523 99.9906
1229 701.86 79.11 20.1095 0.662367 -0.0919507 0.044 0.076844 0.244616
1230 733.46 79.32 19.6119 0.557205 0.0593517 0.045 0.058258 0.143965
1266 729.30 81.20 19.4163 0.449981 0.347626 0.031 0.0498197 0.163233
1223 383.03 79.33 18.1498 0.287083 0.159624 0.027 0.0348281 0.0635138
1249 628.44 79.82 18.3115 0.3974 -0.104171 0.021 0.0304138 0.0606053
1238 286.86 79.96 17.042 0.499469 -0.0284022 0.011 0.0178045 0.0350571
1244 502.74 80.04 18.8599 0.468539 -0.0610178 0.036 0.0444072 0.155448
1227 509.13 85.05 19.2517 0.49019 0.130524 0.037 0.0574891 0.131198
1246 553.19 80.14 18.6452 0.38709 -0.0515075 0.031 0.0460109 0.10447
1259 123.04 81.45 17.1819 0.437609 -0.139528 0.011 0.0162788 0.0303645
1270 355.38 82.49 18.5577 0.431423 -0.0618449 0.027 0.0396232 0.0811973
1358 353.01 87.67 18.4633 0.47988 -0.191298 0.027 0.0403609 0.0832466
1290 842.96 82.85 17.1299 0.436578 -0.182285 0.037 0.0552268 0.0972728
1327 839.13 84.62 19.0416 0.430392 74.4485 0.029 0.0431856 99.99
1288 603.38 83.03 19.3537 0.551019 0.0991218 0.042 0.0601082 0.161431
1291 853.58 83.17 20.343 0.324199 73.362 0.100 0.143558 99.9903
1267 50.03 83.35 17.3408 0.435547 -0.19611 0.063 0.0987168 0.170848
1264 597.34 83.73 18.4841 0.413896 -0.0464386 0.045 0.0629365 0.106626
1309 990.92 84.20 19.4923 0.331416 0.460553 0.041 0.05728 0.135211
1321 487.86 84.54 19.6139 0.586073 0.434465 0.049 0.0729178 0.292154
1323 577.27 84.57 18.7328 0.495345 0.0599686 0.027 0.0381838 0.0994284
1317 259.61 85.01 18.7845 0.427299 0.029519 0.032 0.0431856 0.0887074
1326 765.16 85.08 18.3552 0.415958 -0.0756585 0.019 0.0330151 0.0760066
1329 878.95 85.11 19.6277 0.492252 0.630085 0.049 0.0658559 0.220366
1398 267.58 89.58 18.0621 0.472663 -0.202267 0.019 0.0283196 0.0623618
1324 718.26 85.51 18.4647 0.403586 -0.040017 0.046 0.0596657 0.102937
1363 711.31 86.87 17.8751 0.385028 -0.0713048 0.026 0.0360694 0.0620645
1344 481.23 86.17 17.2164 0.363377 0.0450762 0.032 0.0466905 0.0785939
1349 771.26 86.44 20.1205 0.633499 72.9577 0.061 0.0920978 99.9901
1362 626.38 86.87 19.3388 0.612879 0.156372 0.051 0.065437 0.179237
1369 140.02 88.31 17.7002 0.357191 0.00264526 0.028 0.0432782 0.0759276
1389 832.96 88.95 20.2799 0.556174 72.9564 0.075 0.0985951 99.9901
1432 677.15 90.56 19.8017 0.638654 73.2652 0.074 0.095901 99.9901
1476 669.75 93.76 19.5075 0.514934 0.17697 0.073 0.0938616 0.197823
1477 680.07 94.21 19.7606 0.576794 0.170367 0.049 0.068593 0.18228
1513 689.66 96.37 19.3633 0.509779 0.167709 0.044 0.0608276 0.13927
1514 694.33 95.85 17.8492 0.416989 -0.121696 0.017 0.0262488 0.0491732
1385 556.74 89.46 18.8878 0.463384 0.110305 0.032 0.0394081 0.106019
1541 556.79 98.33 18.7536 0.516996 -0.055781 0.049 0.0736614 0.141866
1391 997.38 89.60 20.0008 0.495345 0.177697 0.069 0.0802621 0.219011
1410 776.44 89.75 19.5262 0.535554 0.0743336 0.039 0.0634114 0.148071
1411 871.70 89.89 20.6682 0.563391 72.5544 0.085 0.117414 99.9902
1401 382.99 90.11 19.052 0.410803 0.0338074 0.047 0.0630317 0.138798
1433 747.45 90.56 19.097 0.558236 0.0512268 0.062 0.077801 0.165291
1431 632.56 90.95 18.3181 0.412865 0.0125691 0.026 0.0404599 0.0787464
1360 462.77 91.43 19.3766 0.546895 0.0188814 0.054 0.0749667 0.162791
1441 510.74 91.73 18.7968 0.464415 -0.0285182 0.044 0.0601415 0.117661
1442 545.13 92.07 19.2948 0.640716 0.245288 0.047 0.0786003 0.192689
1444 767.20 92.24 20.0327 0.608755 0.645818 0.055 0.0813941 0.360069
1435 232.93 92.49 17.9779 0.468539 -0.17276 0.051 0.0764853 0.131446
1457 535.31 92.78 19.5244 0.599476 0.0345197 0.046 0.0636553 0.169201
1492 503.56 92.84 17.5822 0.41802 -0.0579865 0.068 0.097591 0.163172
1462 954.05 92.84 19.541 0.439671 0.570548 0.041 0.0586941 0.200165
1449 276.54 93.22 18.7474 0.423175 -0.0477283 0.031 0.0411096 0.0700071
1466 164.63 94.19 17.8401 0.442764 -0.218065 0.021 0.0264008 0.0422966
1554 456.78 99.00 18.6606 0.516996 -0.00988676 0.035 0.0487955 0.0919239
1484 102.12 94.60 18.0787 0.312858 75.6436 0.019 0.0298329 99.99
1493 597.55 94.81 20.0444 0.660305 72.9789 0.093 0.123329 99.9902
1490 310.28 94.93 17.1245 0.425237 -0.102888 0.029 0.0410122 0.0694982
1511 613.90 95.38 19.6291 0.503593 0.206482 0.052 0.0771557 0.171432
1619 609.42 102.85 19.4033 0.451012 0.764521 0.039 0.0610737 0.227081
1498 977.42 95.48 20.1169 0.43864 0.11574 0.074 0.0916079 0.228274
1539 407.24 96.21 18.6497 0.491221 -0.232782 0.031 0.0398246 0.0752994
1569 410.85 99.79 19.2522 0.565453 -0.158296 0.040 0.0551725 0.132578
1510 572.54 96.22 17.5639 0.378842 -0.0239427 0.045 0.0615549 0.101518
1583 571.50 101.04 17.2294 0.424206 -0.029913 0.024 0.0339411 0.0576281
1504 342.22 96.32 15.9803 0.539678 -0.0569384 0.070 0.103325 0.176465
1695 328.74 108.46 17.8542 0.358222 -0.0493135 0.016 0.0219317 0.0434166
1751 324.41 110.89 17.2207 0.403586 -0.0210607 0.018 0.0240832 0.0422966
1529 939.54 97.91 21.1307 0.874753 71.4575 0.122 0.235128 99.9909
1573 935.97 99.34 20.2699 0.555143 0.335004 0.054 0.0860523 0.276709
1547 915.91 97.96 21.2791 0.738661 71.5872 0.137 0.212163 99.9906
1534 135.83 98.35 17.5542 0.388121 -0.0994754 0.018 0.0234307 0.041328
1546 899.66 98.36 20.6697 0.697421 0.333185 0.110 0.187627 0.592057
1552 252.70 99.43 18.0137 0.312858 -0.0328957 0.022 0.0518941 0.108264
1574 986.43 100.56 20.231 0.529368 73.0599 0.068 0.110422 99.9902
1575 118.30 100.79 19.2616 0.576794 -0.165858 0.050 0.0679412 0.141382
1636 785.55 103.97 20.1214 0.453074 0.524786 0.057 0.0974166 0.305349
1579 358.97 101.02 18.5946 0.516996 -0.179496 0.039 0.0580517 0.112419
1616 474.69 103.29 18.489 0.441733 -0.13611 0.032 0.0418688 0.0766551
1622 909.57 102.27 21.1651 0.887125 71.3979 0.132 0.20359 99.9906
1590 100.72 102.27 18.5973 0.509779 74.7298 0.034 0.0466905 99.99
1610 103.50 103.15 18.747 0.471632 74.6583 0.042 0.054037 99.99
1667 104.55 106.63 17.683 0.410803 -0.269493 0.017 0.0226716 0.0450555
1691 109.99 107.82 18.7415 0.484004 74.6386 0.042 0.0630317 99.9901
1668 113.53 107.12 18.0444 0.453074 -0.250427 0.021 0.0311448 0.0739797
1605 842.11 102.33 20.0869 0.586073 0.0762907 0.054 0.0814678 0.242918
1615 306.36 103.22 17.8788 0.465446 -0.24616 0.048 0.068593 0.114909
1563 2.82 103.66 17.2975 0.395338 0.00373688 0.103 0.143558 0.235903
1633 633.17 104.34 19.0953 0.538647 0.0499589 0.054 0.0722496 0.137317
1658 183.77 106.24 17.8694 0.482973 -0.14284 0.117 0.169035 0.283637
1670 178.92 107.07 17.1843 0.420082 -0.0862087 0.087 0.122332 0.202477
1630 232.07 104.47 17.9211 0.414927 -0.158324 0.019 0.0254951 0.047392
1748 278.21 110.73 18.1664 0.511841 -0.167805 0.033 0.0459674 0.0828613
1663 878.86 106.06 20.2538 0.610817 0.580681 0.063 0.0934345 0.526335
1687 995.13 106.48 18.6714 0.424206 -0.0329061 0.030 0.0417253 0.0776402
1753 420.47 111.58 19.3002 0.536585 73.9738 0.039 0.0603075 99.99
1662 835.59 106.66 20.6913 0.419051 72.8259 0.089 0.112004 99.9901
1680 550.97 106.87 19.1791 0.590197 -0.235565 0.084 0.12532 0.230903
1702 626.87 108.19 18.8587 0.402555 -0.0857679 0.047 0.0671789 0.127769
1698 397.82 108.24 17.6443 0.477818 -0.254864 0.054 0.0756637 0.124884
1797 398.32 114.12 16.9705 0.337602 0.054019 0.069 0.106405 0.182247
1696 338.80 108.38 17.5114 0.424206 -0.11372 0.024 0.0384187 0.0692892
1767 15.79 112.34 18.8694 0.540709 -0.0710495 0.044 0.0601415 0.11952
1682 620.69 108.70 18.8765 0.514934 0.0362941 0.028 0.0432782 0.0981275
1646 378.99 108.83 17.5321 0.412865 0.049484 0.099 0.140007 0.231875
1777 838.89 112.32 19.3078 0.464415 0.566111 0.033 0.0459674 0.184621
1735 925.62 109.68 21.8912 0.890218 70.6672 0.265 0.33812 99.9912
1765 911.71 110.59 19.2786 0.518027 0.366103 0.047 0.0746525 0.179022
1757 677.48 110.89 18.9637 0.401524 0.228651 0.028 0.0410366 0.0970824
1841 45.46 116.70 19.3864 0.71701 -0.19333 0.045 0.0564004 0.150924
1762 814.47 110.99 19.0488 0.495345 0.158741 0.046 0.0590339 0.121029
1806 784.43 113.61 19.5543 0.539678 0.0587948 0.043 0.065192 0.143767
1758 702.74 111.21 20.4265 0.662367 72.5935 0.082 0.112486 99.9902
1775 712.07 112.05 18.7425 0.456167 -0.0313625 0.027 0.042638 0.0931933
1791 1017.53 112.30 21.1959 0.409772 72.3413 0.171 0.216021 99.9905
1773 606.61 112.31 18.7386 0.546895 -0.0290082 0.048 0.0657951 0.126016
1790 847.84 113.68 20.5599 0.821141 72.1364 0.084 0.124579 99.9902
1799 504.91 113.78 18.3031 0.414927 0.129013 0.069 0.0968762 0.162807
1801 582.46 113.79 17.5455 0.3974 -0.100181 0.030 0.0453431 0.0821523
1945 585.53 121.96 18.7723 0.420082 0.00458199 0.031 0.04245 0.0997497
2137 580.71 133.37 19.8306 0.695359 73.1207 0.072 0.0950158 99.9901
1872 364.16 113.82 17.6969 0.40771 -0.0196385 0.070 0.0962081 0.157556
1794 123.05 114.36 18.4839 0.556174 0.0365479 0.037 0.0567274 0.108079
1834 524.97 115.92 17.8513 0.391214 -0.074768 0.025 0.0333017 0.06772
1819 897.85 115.04 19.8847 0.401524 0.381299 0.053 0.0708378 0.191335
1899 105.78 119.56 18.9023 0.567515 74.3078 0.034 0.0428019 99.99
1830 372.96 115.56 17.8677 0.431423 -0.114723 0.025 0.0390512 0.0763217
1848 377.69 116.76 17.8958 0.404617 -0.120974 0.047 0.0643817 0.109444
1837 630.15 115.82 18.3688 0.37678 -0.0357584 0.035 0.0460977 0.0769025
1836 558.85 115.95 17.564 0.381935 -0.119957 0.018 0.0247588 0.0453431
1935 86.29 121.85 18.421 0.441733 -0.109172 0.032 0.0466905 0.0919619
1900 111.86 120.08 18.892 0.410803 0.0527637 0.033 0.0452769 0.0850706
1886 261.07 118.73 18.6526 0.45926 0.0420373 0.031 0.0467547 0.112916
1864 155.13 118.15 19.1553 0.567515 -0.1077 0.047 0.0598164 0.124214
1885 162.43 118.62 18.4683 0.421113 75.0395 0.029 0.0346699 99.99
1956 159.61 123.12 17.4534 0.423175 -0.153485 0.022 0.0304138 0.056648
1957 164.61 123.38 17.0524 0.481942 -0.0828349 0.014 0.019105 0.0340735
1855 718.79 116.55 19.7819 0.763405 73.0304 0.047 0.0708378 99.9901
1852 656.34 117.01 18.2647 0.403586 -0.0440078 0.025 0.0339706 0.0710282
1856 871.40 117.24 19.4827 0.461322 73.9454 0.043 0.0608112 99.99
1866 199.07 117.61 18.4355 0.484004 -0.0661606 0.037 0.0464004 0.079712
1932 982.02 120.56 19.7561 0.412865 0.442578 0.065 0.0984937 0.221201
1878 842.46 117.79 20.9012 0.79949 71.8401 0.107 0.134807 99.9902
1913 845.49 119.26 20.992 0.884032 71.5769 0.116 0.155795 99.9903
1983 849.44 123.66 19.9673 0.568546 73.2431 0.064 0.0837377 99.9901
1875 701.09 117.97 19.3774 0.482973 74.0062 0.042 0.0573149 99.99
1904 242.98 120.06 18.1682 0.504624 -0.191744 0.034 0.0422019 0.0684105
1894 615.13 118.54 19.7417 0.462353 73.6848 0.074 0.0904434 99.9901
1912 803.01 119.64 19.1142 0.504624 -0.0690267 0.039 0.0480104 0.102888
1916 991.29 119.96 18.641 0.441733 -0.0962021 0.026 0.0396989 0.0771816
1982 643.23 123.86 17.4245 0.307703 0.0363373 0.013 0.028178 0.0569649
1947 742.23 122.14 19.6237 0.519058 0.061661 0.056 0.074411 0.168419
1952 1024.41 122.22 19.1017 0.433485 0.0675695 0.071 0.132608 0.338752
2005 34.33 125.99 19.5716 0.63453 73.5033 0.064 0.0905097 99.9901
1960 442.20 122.76 18.2205 0.514934 -0.142294 0.046 0.0629682 0.106995
2055 713.37 127.65 18.1343 0.44895 -0.111173 0.028 0.0368782 0.0696563
2107 720.01 131.03 19.5884 0.424206 0.276381 0.049 0.0700071 0.148341
2048 519.45 128.40 19.3161 0.532461 -0.0579306 0.041 0.0670075 0.147489
2083 343.21 129.62 18.9991 0.326261 0.0409131 0.046 0.0845991 0.162407
2131 344.58 133.25 19.3318 0.495345 74.0265 0.060 0.0834506 99.9901
2168 340.18 135.31 18.2221 0.385028 -0.0723025 0.024 0.0346554 0.0707955
2225 346.85 137.51 18.0896 0.45926 -0.160496 0.028 0.0388973 0.0701783
1994 406.10 124.80 18.6168 0.464415 0.171022 0.021 0.0311448 0.100628
2045 409.11 127.85 19.3988 0.55205 -0.0935776 0.038 0.0509902 0.138072
1986 45.62 124.88 17.434 0.470601 -0.135134 0.034 0.0502494 0.0848999
2040 42.39 128.20 18.5337 0.372656 0.0623296 0.027 0.0396232 0.0830783
1997 547.01 125.13 18.118 0.5005 -0.313888 0.050 0.0640312 0.109709
1918 122.71 125.94 17.2403 0.419051 -0.0072471 0.101 0.144257 0.23901
2016 704.79 125.95 20.1387 0.756188 0.130465 0.084 0.104403 0.363308
2176 756.96 134.77 20.6568 0.817017 72.0482 0.080 0.123434 99.9902
